sku,total_rev,total_qty,description,cumrev,cumrev_pct,abc_class,CoV,xyz_class,active_month,abc_xyz
84744,215.03,169,S/6 SEW ON CROCHET FLOWERS,19373575.649999924,99.56869447088569,C,1.2353578549537276,Z,16.0,CZ
21543,215.0,284,BUTTERFLY WATER TRANSFER TATTOOS,19373790.649999924,99.56979944343686,C,,Z,,CZ
48179,214.47,34,DOOR MAT SWEET HOME,19374005.119999923,99.5709016921022,C,,Z,,CZ
23560,213.9,70,SET OF 6 RIBBONS COUNTRY STYLE,19374219.01999992,99.57200101130542,C,,Z,,CZ
16201A,213.37,101,PASTEL PINK PHOTO ALBUM,19374432.389999922,99.57309760662284,C,1.0299123930219818,Z,6.0,CZ
22884,212.53,105,NUMBER TILE VINTAGE FONT 5,19374644.919999924,99.57418988483819,C,1.2966755651925896,Z,14.0,CZ
47574B,212.5,50,ENGLISH ROSE SCENTED HANGING HEART,19374857.419999924,99.57528200887133,C,0.8427099145020188,Y,11.0,CY
90024B,212.42000000000002,25,NEW BAROQUE B'FLY NECKLACE RED,19375069.839999925,99.57637372175189,C,0.8551873797861228,Y,12.0,CY
84313A,212.42,38,PINK TV TRAY TABLE,19375282.259999927,99.57746543463244,C,0.8521197294048514,Y,9.0,CY
21400,211.21,1070,RED PUDDING SPOON,19375493.469999928,99.57855092883028,C,0.9361800779045402,Y,21.0,CY
90214A,210.96,194,LETTER A BLING KEY RING,19375704.42999993,99.5796351381763,C,0.7608339219804542,Y,22.0,CY
23475,210.64,248,WOODLAND SMALL PINK FELT HEART,19375915.06999993,99.58071770291203,C,,Z,,CZ
20827,209.36,173,GOLD APERITIF GLASS,19376124.42999993,99.5817936892065,C,0.9994318276308091,Y,5.0,CY
20814,208.89000000000001,189,SILVER FINCH DECORATION,19376333.31999993,99.58286725997958,C,1.0610015852106922,Z,3.0,CZ
90036F,208.31,26,FLOWER GLASS GARLD NECKL36TURQUOIS,19376541.62999993,99.58393784989647,C,0.6577935144802719,Y,9.0,CY
84706F,208.3,34,RED PEONY TABLE CLOCK,19376749.92999993,99.58500838841931,C,0.5307173444065864,Y,11.0,CY
90019C,208.2,39,SILVER BLACK ORBIT BRACELET,19376958.12999993,99.58607841300142,C,0.685148164917302,Y,17.0,CY
90016A,207.86,29,SILVER/M.O.P PENDANT ORBIT NECKLACE,19377165.989999928,99.58714669018507,C,1.1642719321471813,Z,15.0,CZ
37485,207.69,49,ENGLISH ROSE TEA SET IN GIFT BOX,19377373.67999993,99.5882140936695,C,1.3093073414159544,Z,3.0,CZ
90210A,207.39000000000001,88,GREY ACRYLIC FACETED BANGLE,19377581.06999993,99.58927995533178,C,1.257477633995929,Z,11.0,CZ
90040A,207.05,53,MURANO STYLE GLASS BRACELET RED,19377788.11999993,99.59034406959559,C,0.9219329110442486,Y,14.0,CY
21368,206.33999999999997,191,MIRRORED WALL ART LADIES,19377994.45999993,99.59140453488028,C,1.4075167343002544,Z,20.0,CZ
17014D,204.36,479,ORIGAMI ROSE INCENSE CONES,19378198.81999993,99.59245482413867,C,1.1752233141342698,Z,6.0,CZ
21018,203.92,236,BIRD BOX CHRISTMAS TREE DECORATION,19378402.73999993,99.59350285205791,C,0.8670821012429515,Y,7.0,CY
20890,202.62,605,SMALL GLASS ROSE SCENTED CANDLE,19378605.359999932,99.59454419874777,C,1.6746936905793024,Z,4.0,CZ
37506,202.3,34,NEW ENGLAND MILK JUG W GIFT BOX,19378807.659999933,99.59558390082732,C,0.5257224391682199,Y,9.0,CY
48103,201.73,35,DOOR MAT KISS MY.......,19379009.389999934,99.59662067344475,C,1.505545305418162,Z,7.0,CZ
84723,201.3,54,CHERRY BLOSSOM CANVAS ART PICTURE,19379210.689999934,99.59765523611708,C,1.552328000849763,Z,9.0,CZ
72754A,201.24,292,FLOWER FAIRY POTPOURRI CUSHION LILY,19379411.929999933,99.59868949042496,C,1.1413053385374428,Z,3.0,CZ
20672,201.0,138,PINK TEATIME PRINT BOWL,19379612.929999933,99.59972251127512,C,0.7811760011863637,Y,4.0,CY
79403,200.67999999999998,217,FROSTED WHITE BASE,19379813.609999932,99.60075388751498,C,0.7925001982862266,Y,19.0,CY
90144,199.45,53,SILVER DROP EARRINGS WITH FLOWER,19380013.05999993,99.60177894228396,C,0.7705365104800894,Y,19.0,CY
90000A,198.98000000000002,33,RASPBERRY ANT COPPER FLOWER NECKLAC,19380212.039999932,99.60280158153155,C,0.6355213280707526,Y,13.0,CY
84797a,198.84,18,PINK HAWAIIAN PICNIC HAMPER FOR 4,19380410.879999932,99.60382350126213,C,0.4212708580028639,X,5.0,CX
22289,198.52,152,HANGING METAL CHICKEN DECORATION,19380609.39999993,99.6048437763824,C,1.841115217971128,Z,9.0,CZ
47504F,198.11,528,ENGLISH ROSE TORCH,19380807.50999993,99.60586194434569,C,1.510882955003136,Z,3.0,CZ
22330,197.89999999999998,128,72 ROUND PINK DOILIES,19381005.40999993,99.6068790330335,C,1.3427730823863167,Z,3.0,CZ
37471,197.85,1405,MULTICOLOUR DOTS PLATE,19381203.25999993,99.60789586475093,C,1.9192576308888958,Z,9.0,CZ
84805A,197.85,135,CREAM CLIMBING HYDRANGA ART FLOWER,19381401.109999932,99.60891269646838,C,1.6312382632849616,Z,6.0,CZ
90056,197.35,18,CHUNKY CRACKED GLAZE NECKLACE IVORY,19381598.459999934,99.6099269584822,C,0.8809166301912134,Y,8.0,CY
22881,197.32999999999998,103,NUMBER TILE VINTAGE FONT 2,19381795.789999932,99.61094111770788,C,1.1698458405018495,Z,13.0,CZ
84855,196.70000000000002,36,BLOKEY SILVER TOOL SET,19381992.48999993,99.61195203910702,C,0.8002700161604407,Y,5.0,CY
90029,195.14,23,NEW BAROQUE SMALL NECKLACE BLACK,19382187.629999932,99.6129549430309,C,0.8326399131393721,Y,9.0,CY
84985B,194.95999999999998,128,SET OF 72 BLACK PAPER DOILIES,19382382.589999933,99.6139569218615,C,0.7048012426682196,Y,4.0,CY
72051S,194.25,307,BAG OF SILVER STONES,19382576.839999933,99.61495525171297,C,1.0475818515751536,Z,16.0,CZ
90065A,193.96,28,WHITE VINTAGE CRYSTAL BRACELET,19382770.799999934,99.61595209113634,C,0.9035079029052513,Y,8.0,CY
22872,193.84,78,NUMBER TILE COTTAGE GARDEN 4,19382964.639999934,99.61694831383085,C,1.0801234497346432,Z,13.0,CZ
21582,193.04999999999998,117,KINGS CHOICE SMALL TUBE MATCHES,19383157.689999934,99.61794047639366,C,,Z,,CZ
84893,192.3,34,ANT WHITE IRON BASKET,19383349.989999935,99.61892878440105,C,0.2037706832433973,X,4.0,CX
84255B,192.26000000000002,66,ORANGE COCKTAIL GLASS LAMP,19383542.249999937,99.61991688683216,C,0.9023317751162543,Y,4.0,CY
84899F,192.17,121,YELLOW PURPLE DAISY FELT PURSE KIT,19383734.41999994,99.62090452671663,C,0.7768275326317494,Y,12.0,CY
84926C,192.1,140,FAIRY CAKES TILE COASTER,19383926.51999994,99.62189180684258,C,0.9481668672566371,Y,6.0,CY
22883,191.64,100,NUMBER TILE VINTAGE FONT 4,19384118.15999994,99.62287672284123,C,1.2439587345781746,Z,13.0,CZ
90129F,191.56,86,RED GLASS TASSLE BAG CHARM,19384309.71999994,99.62386122768727,C,0.9831721262176117,Y,18.0,CY
90178B,191.40999999999997,16,PURPLE CHUNKY GLASS+BEAD NECKLACE,19384501.12999994,99.62484496162224,C,0.7322109071162488,Y,9.0,CY
47570b,190.63,9,TEA TIME TABLE CLOTH,19384691.75999994,99.62582468681958,C,0.5577733510227171,Y,6.0,CY
90094,190.17,75,NECKLACE+BRACELET SET FRUIT SALAD,19384881.92999994,99.62680204788961,C,1.1147017538337327,Z,11.0,CZ
84803A,189.28,112,PINK ALLIUM  ARTIFICIAL FLOWER,19385071.20999994,99.62777483488723,C,0.7115523096318385,Y,10.0,CY
85128,188.95000000000002,167,PLANTPOT SINGLE HOOK PISTACHIO,19385260.15999994,99.62874592588045,C,,Z,,CZ
84706B,188.73,20,FAIRY CAKES TABLE CLOCK,19385448.88999994,99.6297158862041,C,0.7088723439378913,Y,3.0,CY
90159,188.58,38,COTE D'AZURE NECKLACE,19385637.46999994,99.63068507561664,C,0.7833829378608439,Y,13.0,CY
90130B,188.21,64,TURQ STONE/CRYSTAL EARRINGS,19385825.67999994,99.63165236344852,C,0.7298564445748904,Y,21.0,CY
84510a,188.20999999999998,76,SET OF 4 ENGLISH ROSE COASTERS,19386013.88999994,99.63261965128042,C,0.8109114202467562,Y,13.0,CY
20837,188.07,165,FRENCH FLORAL CUSHION COVER,19386201.95999994,99.63358621959529,C,0.811793239971121,Y,9.0,CY
84452,186.16,198,METAL RABBIT LADDER EASTER,19386388.11999994,99.63454297164239,C,1.0105333670643506,Z,9.0,CZ
16053,185.73,4313,POPART COL BALLPOINT PEN ASST,19386573.849999942,99.63549751374438,C,1.6731188186356907,Z,8.0,CZ
84877A,185.66,74,PINK ROUND COMPACT MIRROR,19386759.509999942,99.63645169608787,C,0.9725505839914992,Y,9.0,CY
85114a,185.64000000000001,56,BLACK ENCHANTED FOREST PLACEMAT,19386945.149999943,99.63740577564323,C,0.4319593977248311,X,8.0,CX
35838A,185.25,181,S/6 MULTICOLOUR ORNAMENETAL CANDLE,19387130.399999943,99.63835785082976,C,1.0709114992431714,Z,4.0,CZ
20968,185.11,43,GREEN FLORAL FELTCRAFT SHOULDER BAG,19387315.509999942,99.63930920649928,C,,Z,,CZ
35911B,184.76000000000002,159,PINK/FLOWER RABBIT EGG WARMER,19387500.269999944,99.64025876337628,C,1.813751317359862,Z,9.0,CZ
20957,184.60999999999999,126,PORCELAIN HANGING BELL SMALL,19387684.879999943,99.6412075493422,C,1.2874033584729407,Z,7.0,CZ
90003C,184.24,49,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,19387869.11999994,99.64215443372743,C,0.6644047835045142,Y,18.0,CY
84029D,183.98000000000002,51,LEOPARD PRINT HOT WATER BOTTLE,19388053.099999942,99.64309998186678,C,1.3258150199511345,Z,3.0,CZ
90125A,183.97,149,PINK BERTIE GLASS BEAD BAG CHARM,19388237.06999994,99.64404547861209,C,1.2877645212834814,Z,9.0,CZ
90000B,183.66,30,MIDNIGHT BLUE COPPER FLOWER NECKLAC,19388420.72999994,99.64498938214115,C,0.6031257611482731,Y,14.0,CY
20796,182.15999999999997,99,SMALL BLUE PROVENCAL CERAMIC BALL,19388602.88999994,99.64592557655938,C,1.044717099844042,Z,15.0,CZ
79144C,181.85999999999999,309,PAINTED LIGHTBULB RAINBOW DESIGN,19388784.74999994,99.64686022915544,C,0.9130792883969913,Y,24.0,CY
21031,181.71,147,SPACE CADET BLACK,19388966.45999994,99.64779411084044,C,0.891559687903407,Y,16.0,CY
84464,181.64999999999998,83,S/60 PINK FLUFFY CHICKS IN BOX,19389148.10999994,99.64872768416099,C,,Z,,CZ
90214S,181.64,166,LETTER S BLING KEY RING,19389329.74999994,99.64966120608749,C,0.9567748807177326,Y,20.0,CY
37379B,181.5,1122,BLUE CHERRY BLOSSOM CUP & SAUCER,19389511.24999994,99.65059400849695,C,,Z,,CZ
84531A,181.06,197,PINK KNITTED EGG COSY,19389692.30999994,99.65152454956726,C,1.7570834593574034,Z,13.0,CZ
22885,180.59,101,NUMBER TILE VINTAGE FONT 6,19389872.89999994,99.65245267511615,C,1.2064658770254906,Z,13.0,CZ
16043,180.29999999999998,2145,POP ART PUSH DOWN RUBBER,19390053.19999994,99.65337931023697,C,1.7210227799951012,Z,9.0,CZ
79144B,180.26999999999998,352,PAINTED LIGHTBULB STAR+ MOON,19390233.46999994,99.65430579117557,C,1.0327897603986658,Z,24.0,CZ
22871,180.19,71,NUMBER TILE COTTAGE GARDEN 3,19390413.65999994,99.6552318609616,C,0.7880530273364025,Y,11.0,CY
47347B,179.88,240,BLUE FLOWER T-LIGHT HOLDER,19390593.53999994,99.65615633753139,C,1.3553050770405357,Z,4.0,CZ
84962,179.85000000000002,3,SET/3 COLOUR PAINTED KASHMIRI STOOL,19390773.38999994,99.65708065991898,C,,Z,,CZ
21310,179.7,6,CAPIZ CHANDELIER,19390953.08999994,99.65800421139545,C,0.5,X,3.0,CX
17011A,179.56,261,ORIGAMI VANILLA INCENSE+FLOWER,19391132.64999994,99.65892704335492,C,1.9302715961472399,Z,7.0,CZ
90151,178.67000000000002,21,SILVER/NATURAL SHELL NECKLACE,19391311.31999994,99.65984530124199,C,1.2018504251546631,Z,7.0,CZ
90211A,178.57000000000002,30,DIAMOND LAS VEGAS NECKLACE 45CM,19391489.88999994,99.66076304518833,C,0.6085806194501846,Y,10.0,CY
90063A,178.48,21,WHITE VINT ART DECO CRYSTAL NECKLAC,19391668.36999994,99.66168032658803,C,0.27030772009406984,X,10.0,CX
90013D,178.11,46,PURPLE VINTAGE EARRINGS,19391846.47999994,99.66259570640703,C,0.82111394053422,Y,10.0,CY
90060F,178.03,30,FIRE POLISHED GLASS NECKL GREEN,19392024.509999942,99.66351067507347,C,0.9589732163254767,Y,13.0,CY
84531B,177.66,201,BLUE KNITTED EGG COSY,19392202.169999942,99.66442374215924,C,1.7723296127759849,Z,14.0,CZ
85132a,177.59,12,CHARLIE + LOLA BISCUITS TINS,19392379.759999942,99.6653364494865,C,0.7745966692414834,Y,6.0,CY
23143,176.77,14,ZINC WIRE KITCHEN ORGANISER,19392556.52999994,99.66624494249986,C,0.36885555678165877,X,4.0,CX
84968a,176.31,7,S/16 VINTAGE ROSE CUTLERY,19392732.83999994,99.66715107138589,C,0.5471012044321932,Y,4.0,CY
90086,176.20999999999998,170,CRYSTAL FROG PHONE CHARM,19392909.04999994,99.6680566863312,C,1.1439804313693456,Z,18.0,CZ
82607C,175.60999999999999,115,GLASS BONBON JAR. SUPERFINES,19393084.65999994,99.66895921763216,C,0.47042326327346895,X,4.0,CX
84564,175.48000000000002,21,6 SEGMENT COLOURED SNACK BOWL,19393260.13999994,99.66986108081022,C,1.3370695950625817,Z,6.0,CZ
84967A,174.9,3,PINK KASHMIRI OCCASIONAL TABLE,19393435.03999994,99.67075996313207,C,0.0,X,3.0,CX
17014A,173.48999999999998,277,ORIGAMI VANILLA INCENSE CONES,19393608.529999938,99.67165159888974,C,1.3635250503824639,Z,11.0,CZ
82587,173.03,133,TEXRIO TOMATOES CANDLE+CUP,19393781.55999994,99.67254087052012,C,0.37788968039485904,X,6.0,CX
21461,172.98999999999998,83,BLUE EASTER EGG HUNT START POST,19393954.549999937,99.67342993657418,C,1.5711033440240758,Z,8.0,CZ
75011,172.51,181,BLUE DAISY MOBILE,19394127.05999994,99.67431653571282,C,1.2780833877321014,Z,11.0,CZ
90123D,172.39,29,WHITE HEART OF GLASS BRACELET,19394299.44999994,99.67520251812256,C,1.4275271442963706,Z,12.0,CZ
90072,172.16,43,RUBY DROP CHANDELIER EARRINGS,19394471.60999994,99.67608731846866,C,0.7054288620591598,Y,18.0,CY
90204,171.81,51,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,19394643.41999994,99.6769703200222,C,0.8819171036881969,Y,17.0,CY
90186B,171.22000000000003,58,CRYSTAL HOOP EARRING FLORAL LEAF,19394814.639999937,99.6778502893255,C,0.9170080076466021,Y,16.0,CY
85185C,171.10000000000002,58,COW  SOCK PUPPET,19394985.73999994,99.67872964189995,C,0.4974668291811554,X,9.0,CX
35916C,170.87,159,PINK FELT HANGING HEART W FLOWER,19395156.60999994,99.67960781241074,C,1.0259066046629808,Z,15.0,CZ
84706C,170.8,84,PINK FLOCK TABLE CLOCK,19395327.40999994,99.68048562316302,C,,Z,,CZ
90190C,170.70000000000002,58,SILVER/AMETHYST DROP EARRINGS LEAF,19395498.10999994,99.68136291997457,C,1.2656628686294578,Z,16.0,CZ
23561,170.52,58,SET OF 6 RIBBONS PARTY,19395668.62999994,99.68223929169284,C,,Z,,CZ
85114b,170.31,51,IVORY ENCHANTED FOREST PLACEMAT,19395838.939999938,99.68311458413557,C,1.0839076642790262,Z,11.0,CZ
90063B,170.17000000000002,20,BLACK VINT ART DEC CRYSTAL NECKLACE,19396009.10999994,99.68398915706132,C,0.4373213921133975,X,9.0,CX
90180B,169.89999999999998,17,PURPLE AMETHYST NECKLACE W TASSEL,19396179.00999994,99.68486234234709,C,0.6231470032184591,Y,10.0,CY
37479P,169.86,184,CUBIC MUG FLOCK PINK ON BROWN,19396348.869999938,99.68573532205657,C,0.9639324053607701,Y,13.0,CY
85040a,169.75,51,S/4 PINK FLOWER CANDLES IN BOWL,19396518.619999938,99.68660773643127,C,0.7604925947394129,Y,15.0,CY
90003B,169.62,45,ROSE COLOUR PAIR HEART HAIR SLIDES,19396688.23999994,99.68747948268305,C,0.7453559924999299,Y,15.0,CY
37491C,169.17,59,GREEN/BLUE CERAMIC CANDLE HOLDER,19396857.40999994,99.68834891620158,C,1.727289679549284,Z,7.0,CZ
90166,169.03,40,PINK & WHITE ROSEBUD RING,19397026.43999994,99.68921763020309,C,0.6364574809050484,Y,17.0,CY
90018B,168.95000000000002,40,GOLD M.O.P ORBIT DROP EARRINGS,19397195.38999994,99.69008593305202,C,0.5682791360507512,Y,18.0,CY
90019B,168.73000000000002,32,GOLD M.O.P ORBIT BRACELET,19397364.11999994,99.69095310523136,C,0.5597807536772769,Y,17.0,CY
90065B,168.37,24,BLACK VINT ART DEC CRYSTAL BRACELET,19397532.489999942,99.6918184272241,C,0.9375,Y,9.0,CY
85205A,168.29999999999998,66,IVORY FELT EASTER RABBIT GARLAND,19397700.789999943,99.69268338945835,C,,Z,,CZ
21087,168.08,260,SET/6 POSIES PAPER CUPS,19397868.86999994,99.69354722102301,C,1.0365872752106131,Z,12.0,CZ
72351a,167.52,40,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,19398036.38999994,99.69440817451961,C,0.7447594690010101,Y,16.0,CY
90123B,166.59,28,TURQUOISE HEART OF GLASS BRACELET,19398202.97999994,99.69526434836752,C,0.5532833351724882,Y,10.0,CY
84231,166.21,230,EASTER BUNNY WITH BASKET ON BACK,19398369.18999994,99.69611856924068,C,0.7127707401432251,Y,8.0,CY
90129D,166.18,69,AMBER GLASS TASSLE BAG CHARM,19398535.36999994,99.69697263593163,C,0.7872532984202836,Y,15.0,CY
gift_0001_40,166.09,5,Dotcomgiftshop Gift Voucher £40.00,19398701.45999994,99.69782624007591,C,0.0,X,5.0,CX
10123G,165.55999999999997,2251,ARMY CAMO WRAPPING TAPE,19398867.01999994,99.6986771203344,C,1.5049495692760273,Z,6.0,CZ
90162B,165.20000000000002,56,ANT SILVER LIME GREEN BOUDICCA RING,19399032.21999994,99.69952615040626,C,0.7830311329072689,Y,11.0,CY
85024C,165.0,100,PINK SMALL JEWELLED PHOTOFRAME,19399197.21999994,99.70037415259668,C,0.9393330967589009,Y,16.0,CY
47369B,164.98000000000002,58,BLUE GREEN EMBROIDERY COSMETIC BAG,19399362.19999994,99.70122205199897,C,1.240856734312265,Z,12.0,CZ
90214C,164.74,150,LETTER C BLING KEY RING,19399526.939999938,99.70206871794353,C,1.167373119443822,Z,21.0,CZ
90210C,163.72,97,RED   ACRYLIC FACETED BANGLE,19399690.659999937,99.70291014169271,C,2.0787233459455208,Z,8.0,CZ
23416,163.27999999999997,92,CHAMBRE HOOK,19399853.939999938,99.70374930410274,C,1.1343299669188114,Z,4.0,CZ
22874,162.82,70,NUMBER TILE COTTAGE GARDEN 6,19400016.75999994,99.70458610238545,C,0.7901057912773571,Y,12.0,CY
90039D,162.74,43,FIRE POLISHED GLASS BRACELET GREEN,19400179.499999937,99.70542248951557,C,1.1099279457748,Z,15.0,CZ
16202E,162.73,82,BLACK PHOTO ALBUM,19400342.229999937,99.70625882525162,C,0.9271701876200625,Y,9.0,CY
23697,162.68,382,A PRETTY THANK YOU CARD,19400504.909999937,99.70709490401731,C,,Z,,CZ
90214J,162.21,149,LETTER J BLING KEY RING,19400667.119999938,99.70792856726163,C,0.8908748191165163,Y,20.0,CY
20693,161.89000000000001,33,FLORAL DINOSAUR GREEN,19400829.00999994,99.70876058589562,C,0.2498851894313733,X,4.0,CX
84927A,161.82000000000002,227,WAKE UP COCKEREL TILE HOOK,19400990.82999994,99.7095922447711,C,1.6854257959703745,Z,17.0,CZ
71496A,161.77,260,A4 WALL TIDY BLUE OFFICE,19401152.59999994,99.71042364667623,C,1.4641550464346325,Z,13.0,CZ
90093,160.92,178,CLEAR CRYSTAL STAR PHONE CHARM,19401313.51999994,99.71125068008524,C,1.6126003030530824,Z,16.0,CZ
90042A,160.79,63,FRESHWATER PEARL BRACELET GOLD,19401474.30999994,99.71207704537129,C,1.0531142770270716,Z,12.0,CZ
90123C,160.75,27,GREEN HEART OF GLASS BRACELET,19401635.05999994,99.71290320508106,C,0.44095855184409843,X,9.0,CX
21353,160.45,19,SILVER SLEIGHBELL  WREATH,19401795.50999994,99.71372782296866,C,,Z,,CZ
81952V,160.25,466,ROUND PURPLE CLOCK W/SUCKER,19401955.75999994,99.71455141297483,C,2.2526631919172644,Z,16.0,CZ
84599,160.15,15,CANDY STRIPE ROSE FLOOR CUSHION,19402115.909999937,99.71537448904026,C,0.33554819712314443,X,4.0,CX
37379A,159.2,41,PINK CHERRY BLOSSOM CUP & SAUCER,19402275.109999936,99.71619268266883,C,0.11016185161596306,X,6.0,CX
22868,158.92,68,NUMBER TILE COTTAGE GARDEN 0,19402434.029999938,99.71700943726341,C,0.8045951701680895,Y,12.0,CY
85166A,158.9,77,WHITE METAL BAROQUE PHOTO FRAME,19402592.929999936,99.71782608906983,C,,Z,,CZ
90048,158.89000000000001,31,GREEN WITH METAL BAG CHARM,19402751.819999937,99.71864268948218,C,1.4139192104992908,Z,6.0,CZ
22864,158.76,378,MUG AND COASTER SET RED CIRCLES,19402910.57999994,99.71945862177161,C,,Z,,CZ
90059A,158.70999999999998,95,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,19403069.28999994,99.72027429709065,C,0.5887840577551898,Y,19.0,CY
90199A,158.57,25,5 STRAND GLASS NECKLACE BLACK,19403227.85999994,99.7210892528927,C,0.6842221861354686,Y,11.0,CY
90214L,158.17,143,LETTER L BLING KEY RING,19403386.02999994,99.72190215293186,C,0.7074189406707129,Y,18.0,CY
48175,158.04,39,DOOR MAT CAMOUFLAGE,19403544.06999994,99.72271438484808,C,,Z,,CZ
84228,157.75,356,HEN HOUSE W CHICK STANDING,19403701.81999994,99.7235251263362,C,1.27960323898221,Z,10.0,CZ
21489,157.60000000000002,28,BLUE WHITE SCARF HOT WATER BOTTLE,19403859.419999942,99.72433509691325,C,,Z,,CZ
72140E,157.57,219,BEST DAD CANDLE LETTERS,19404016.989999942,99.72514491330809,C,1.6435770393357227,Z,14.0,CZ
16156L,157.5,375,WRAP CAROUSEL,19404174.489999942,99.7259543699444,C,0.5285499781147279,Y,8.0,CY
90030C,157.24,88,BROWN KUKUI COCONUT SEED NECKLACE,19404331.72999994,99.72676249033483,C,1.8957188610128877,Z,11.0,CZ
22886,156.8,90,NUMBER TILE VINTAGE FONT 7,19404488.52999994,99.72756834938612,C,1.30994141168894,Z,13.0,CZ
23468,156.75,19,TUSCAN VILLA BIRD TABLE,19404645.27999994,99.72837395146703,C,,Z,,CZ
17178,156.65,133,FLAT PALM T-LIGHT HOLDER,19404801.92999994,99.7291790396072,C,0.8875507355223166,Y,10.0,CY
46138B,156.29,71,BLUE CHENILLE SHAGGY CUSHION COVER,19404958.21999994,99.7299822775608,C,0.9729675796030975,Y,15.0,CY
84914A,155.7,6,PINK ROSE PICNIC RUG,19405113.91999994,99.73078248326412,C,,Z,,CZ
22873,155.56,64,NUMBER TILE COTTAGE GARDEN 5,19405269.479999937,99.73158196945045,C,1.006018818728737,Z,12.0,CZ
17107D,155.54999999999998,61,FLOWER FAIRY 5 DRAWER LINERS,19405425.029999938,99.7323814042427,C,0.5650389488398061,Y,4.0,CY
20664,155.41,57,TROPICAL HOLIDAY PURSE,19405580.439999938,99.73318011951794,C,0.8474709439004249,Y,12.0,CY
47369A,155.16,52,PINK GREEN EMBROIDERY COSMETIC BAG,19405735.59999994,99.73397754994137,C,0.7514286196400833,Y,11.0,CY
90212B,155.13,41,JET BLACK LAS VEGAS BRACELET ROUND,19405890.729999937,99.7347748261826,C,0.9323917213602041,Y,14.0,CY
16054,154.68,1174,POPART RECT PENCIL SHARPENER ASST,19406045.409999937,99.73556978969057,C,1.1175325003234,Z,11.0,CZ
90214K,154.52,132,LETTER K BLING KEY RING,19406199.929999936,99.73636393089339,C,0.9789450103725611,Y,23.0,CY
22877,154.32999999999998,69,NUMBER TILE COTTAGE GARDEN 9,19406354.259999935,99.73715709560884,C,0.8378015058228293,Y,11.0,CY
22876,153.39,65,NUMBER TILE COTTAGE GARDEN 8,19406507.649999935,99.73794542928151,C,0.8619351955882878,Y,10.0,CY
47518F,153.14,903,ICON PLACEMAT POP ART ELVIS,19406660.789999936,99.73873247810238,C,1.2299123319919925,Z,15.0,CZ
84989a,152.7,75,75 GREEN FAIRY CAKE CASES,19406813.489999935,99.73951726558406,C,0.5345224838248488,Y,15.0,CY
79192A,152.64,114,RETRO PLASTIC 70'S TRAY,19406966.129999936,99.74030174470133,C,1.3226381219057672,Z,13.0,CZ
84622,152.6,23,PINK GINGHAM ROSE CUSHION COVER,19407118.729999937,99.7410860182423,C,0.9161438045958903,Y,3.0,CY
90099,152.51999999999998,48,NECKLACE+BRACELET SET BLUE HIBISCUS,19407271.249999937,99.74186988063069,C,0.8309489698388165,Y,8.0,CY
20952,151.14,330,PORCELAIN CHERUB BELL SMALL,19407422.389999937,99.74264665063713,C,2.318382344268278,Z,9.0,CZ
22875,150.89,65,NUMBER TILE COTTAGE GARDEN 7,19407573.279999938,99.74342213579176,C,0.8306267684118823,Y,11.0,CY
90040C,150.56,42,MURANO STYLE GLASS BRACELET GOLD,19407723.839999937,99.744195924942,C,0.6503887805479955,Y,12.0,CY
79161A,150.45000000000002,51,ST GEORGE SET OF 10 PARTY LIGHTS,19407874.289999936,99.74496914875746,C,1.0094299163255354,Z,8.0,CZ
35980C,150.3,384,REDWHITE STRIPE SCANDINAVIAN HEART,19408024.589999937,99.74574160166185,C,1.5642226831685642,Z,9.0,CZ
90042C,150.20999999999998,59,FRESHWATER PEARL BRACELET IVORY,19408174.799999937,99.74651359201957,C,1.054213671688537,Z,7.0,CZ
84527,150.01,79,FLAMES SUNGLASSES PINK LENSES,19408324.80999994,99.74728455449586,C,1.2522585481649646,Z,13.0,CZ
17108D,149.1,355,FLOWER FAIRY SUMMER BOUQUET SACHET,19408473.90999994,99.74805084011157,C,0.23153490240038893,X,4.0,CX
90040D,148.87,41,MURANO STYLE GLASS BRACELET PINK,19408622.77999994,99.74881594366364,C,0.8753345582890908,Y,8.0,CY
84709A,148.75,25,SILVER OVAL JEWELLED MIRROR,19408771.52999994,99.74958043048684,C,0.702452845392486,Y,6.0,CY
72801c,148.75,60,S/4 ROSE PINK DINNER CANDLES,19408920.27999994,99.75034491731003,C,0.7231777866549214,Y,17.0,CY
84720,147.05,35,DOT MATRIX CANVAS ART PICTURE,19409067.329999942,99.75110066714096,C,,Z,,CZ
90183A,146.96,50,AMBER DROP EARRINGS W LONG BEADS,19409214.289999943,99.75185595442525,C,1.3918127952935542,Z,15.0,CZ
90002A,146.25,39,FLOWER BURST SILVER RING OPAL,19409360.539999943,99.7526075927304,C,0.9267326875739786,Y,8.0,CY
10120,144.84,674,DOGGY RUBBER,19409505.379999943,99.75335198447138,C,0.9137954689265045,Y,20.0,CY
35610B,144.07,179,BLACK CHRISTMAS FLOCK DROPLET,19409649.449999943,99.75409241886881,C,1.5114927532072504,Z,6.0,CZ
90214M,143.94,134,LETTER M BLING KEY RING,19409793.389999945,99.7548321851433,C,0.9610621748606706,Y,19.0,CY
